,ccaa,sex,date,age_group,year,week,pop
8233,ES21,T,2009-07-01,Y40-44,10045,135,176475
8234,ES21,T,2009-07-01,Y45-49,10045,135,171039
8235,ES21,T,2009-07-01,Y5-9,10045,135,96082
8236,ES21,T,2009-07-01,Y50-54,10045,135,157056
8237,ES21,T,2009-07-01,Y55-59,10045,135,138839
8238,ES21,T,2009-07-01,Y60-64,10045,135,133225
8239,ES21,T,2009-07-01,Y65-69,10045,135,104519
8240,ES21,T,2009-07-01,Y70-74,10045,135,94531
8241,ES21,T,2009-07-01,Y75-79,10045,135,93779
8242,ES21,T,2009-07-01,Y80-84,10045,135,66597
8243,ES21,T,2009-07-01,Y85-89,10045,135,35927
8244,ES21,T,2009-07-01,Y_GE90,22099,297,16223
8245,ES21,T,2009-07-01,Y_LT5,10045,135,104543
8246,ES21,T,2010-01-01,Y10-14,10050,5,86808
8247,ES21,T,2010-01-01,Y15-19,10050,5,86544
8248,ES21,T,2010-01-01,Y20-24,10050,5,105242
8249,ES21,T,2010-01-01,Y25-29,10050,5,140053
8250,ES21,T,2010-01-01,Y30-34,10050,5,180290
8251,ES21,T,2010-01-01,Y35-39,10050,5,181698
8252,ES21,T,2010-01-01,Y40-44,10050,5,175879
8253,ES21,T,2010-01-01,Y45-49,10050,5,171912
8254,ES21,T,2010-01-01,Y5-9,10050,5,97432
8255,ES21,T,2010-01-01,Y50-54,10050,5,159511
8256,ES21,T,2010-01-01,Y55-59,10050,5,138815
8257,ES21,T,2010-01-01,Y60-64,10050,5,134149
8258,ES21,T,2010-01-01,Y65-69,10050,5,108382
8259,ES21,T,2010-01-01,Y70-74,10050,5,91512
8260,ES21,T,2010-01-01,Y75-79,10050,5,94624
8261,ES21,T,2010-01-01,Y80-84,10050,5,67717
8262,ES21,T,2010-01-01,Y85-89,10050,5,37334
8263,ES21,T,2010-01-01,Y_GE90,22110,11,16497
8264,ES21,T,2010-01-01,Y_LT5,10050,5,105139
8265,ES21,T,2010-07-01,Y10-14,10050,135,88077
8266,ES21,T,2010-07-01,Y15-19,10050,135,86223
8267,ES21,T,2010-07-01,Y20-24,10050,135,102707
8268,ES21,T,2010-07-01,Y25-29,10050,135,136274
8269,ES21,T,2010-07-01,Y30-34,10050,135,177046
8270,ES21,T,2010-07-01,Y35-39,10050,135,182704
8271,ES21,T,2010-07-01,Y40-44,10050,135,175679
8272,ES21,T,2010-07-01,Y45-49,10050,135,172504
8273,ES21,T,2010-07-01,Y5-9,10050,135,98579
8274,ES21,T,2010-07-01,Y50-54,10050,135,161233
8275,ES21,T,2010-07-01,Y55-59,10050,135,139710
8276,ES21,T,2010-07-01,Y60-64,10050,135,133894
8277,ES21,T,2010-07-01,Y65-69,10050,135,110373
8278,ES21,T,2010-07-01,Y70-74,10050,135,91317
8279,ES21,T,2010-07-01,Y75-79,10050,135,94595
8280,ES21,T,2010-07-01,Y80-84,10050,135,68993
8281,ES21,T,2010-07-01,Y85-89,10050,135,38387
8282,ES21,T,2010-07-01,Y_GE90,22110,297,17158
8283,ES21,T,2010-07-01,Y_LT5,10050,135,105635
8284,ES21,T,2011-01-01,Y10-14,10055,5,89309
8285,ES21,T,2011-01-01,Y15-19,10055,5,85876
8286,ES21,T,2011-01-01,Y20-24,10055,5,100344
8287,ES21,T,2011-01-01,Y25-29,10055,5,132406
8288,ES21,T,2011-01-01,Y30-34,10055,5,173846
8289,ES21,T,2011-01-01,Y35-39,10055,5,183579
8290,ES21,T,2011-01-01,Y40-44,10055,5,175407
8291,ES21,T,2011-01-01,Y45-49,10055,5,173046
8292,ES21,T,2011-01-01,Y5-9,10055,5,99736
8293,ES21,T,2011-01-01,Y50-54,10055,5,162967
8294,ES21,T,2011-01-01,Y55-59,10055,5,140649
8295,ES21,T,2011-01-01,Y60-64,10055,5,133711
